,Unnamed: 0,stationid,startTime,inNums,outNums,flow
30752,30752,285,2022/4/15 18:20:00,40,111,-71
30753,30753,285,2022/4/15 18:30:00,35,198,-163
30754,30754,285,2022/4/15 18:40:00,36,125,-89
30755,30755,285,2022/4/15 18:50:00,33,171,-138
30756,30756,285,2022/4/15 19:00:00,31,120,-89
30757,30757,285,2022/4/15 19:10:00,28,116,-88
30758,30758,285,2022/4/15 19:20:00,29,113,-84
30759,30759,285,2022/4/15 19:30:00,25,116,-91
30760,30760,285,2022/4/15 19:40:00,25,88,-63
30761,30761,285,2022/4/15 19:50:00,23,113,-90
30762,30762,285,2022/4/15 20:00:00,24,80,-56
30763,30763,285,2022/4/15 20:10:00,25,99,-74
30764,30764,285,2022/4/15 20:20:00,27,77,-50
30765,30765,285,2022/4/15 20:30:00,23,69,-46
30766,30766,285,2022/4/15 20:40:00,21,71,-50
30767,30767,285,2022/4/15 20:50:00,22,82,-60
30768,30768,285,2022/4/15 21:00:00,22,74,-52
30769,30769,285,2022/4/15 21:10:00,21,83,-62
30770,30770,285,2022/4/15 21:20:00,22,85,-63
30771,30771,285,2022/4/15 21:30:00,17,99,-82
30772,30772,285,2022/4/15 21:40:00,15,84,-69
30773,30773,285,2022/4/15 21:50:00,15,86,-71
30774,30774,285,2022/4/15 22:00:00,15,71,-56
30775,30775,285,2022/4/15 22:10:00,13,71,-58
30776,30776,285,2022/4/15 22:20:00,10,73,-63
30777,30777,285,2022/4/15 22:30:00,2,84,-82
30778,30778,285,2022/4/15 22:40:00,0,66,-66
30779,30779,285,2022/4/15 22:50:00,0,50,-50
30780,30780,286,2022/4/15 5:00:00,1,1,0
30781,30781,286,2022/4/15 5:10:00,7,1,6
30782,30782,286,2022/4/15 5:20:00,22,1,21
30783,30783,286,2022/4/15 5:30:00,31,1,30
30784,30784,286,2022/4/15 5:40:00,31,1,30
30785,30785,286,2022/4/15 5:50:00,40,1,39
30786,30786,286,2022/4/15 6:00:00,46,1,45
30787,30787,286,2022/4/15 6:10:00,57,5,52
30788,30788,286,2022/4/15 6:20:00,84,32,52
30789,30789,286,2022/4/15 6:30:00,184,38,146
30790,30790,286,2022/4/15 6:40:00,244,50,194
30791,30791,286,2022/4/15 6:50:00,278,70,208
30792,30792,286,2022/4/15 7:00:00,359,78,281
30793,30793,286,2022/4/15 7:10:00,470,104,366
30794,30794,286,2022/4/15 7:20:00,665,105,560
30795,30795,286,2022/4/15 7:30:00,740,102,638
30796,30796,286,2022/4/15 7:40:00,864,113,751
30797,30797,286,2022/4/15 7:50:00,1177,121,1056
30798,30798,286,2022/4/15 8:00:00,1170,127,1043
30799,30799,286,2022/4/15 8:10:00,1169,110,1059
30800,30800,286,2022/4/15 8:20:00,827,94,733
30801,30801,286,2022/4/15 8:30:00,724,122,602
30802,30802,286,2022/4/15 8:40:00,594,119,475
30803,30803,286,2022/4/15 8:50:00,331,109,222
30804,30804,286,2022/4/15 9:00:00,267,87,180
30805,30805,286,2022/4/15 9:10:00,216,83,133
30806,30806,286,2022/4/15 9:20:00,160,77,83
30807,30807,286,2022/4/15 9:30:00,116,77,39
30808,30808,286,2022/4/15 9:40:00,77,85,-8
30809,30809,286,2022/4/15 9:50:00,60,81,-21
30810,30810,286,2022/4/15 10:00:00,46,78,-32
30811,30811,286,2022/4/15 10:10:00,45,64,-19
30812,30812,286,2022/4/15 10:20:00,43,66,-23
30813,30813,286,2022/4/15 10:30:00,38,75,-37
30814,30814,286,2022/4/15 10:40:00,36,64,-28
30815,30815,286,2022/4/15 10:50:00,35,82,-47
30816,30816,286,2022/4/15 11:00:00,33,65,-32
30817,30817,286,2022/4/15 11:10:00,37,83,-46
30818,30818,286,2022/4/15 11:20:00,40,70,-30
30819,30819,286,2022/4/15 11:30:00,35,81,-46
30820,30820,286,2022/4/15 11:40:00,36,74,-38
30821,30821,286,2022/4/15 11:50:00,40,82,-42
30822,30822,286,2022/4/15 12:00:00,41,76,-35
30823,30823,286,2022/4/15 12:10:00,44,81,-37
30824,30824,286,2022/4/15 12:20:00,43,74,-31
30825,30825,286,2022/4/15 12:30:00,44,87,-43
30826,30826,286,2022/4/15 12:40:00,41,76,-35
30827,30827,286,2022/4/15 12:50:00,41,97,-56
30828,30828,286,2022/4/15 13:00:00,41,72,-31
30829,30829,286,2022/4/15 13:10:00,44,91,-47
30830,30830,286,2022/4/15 13:20:00,39,69,-30
30831,30831,286,2022/4/15 13:30:00,38,90,-52
30832,30832,286,2022/4/15 13:40:00,37,64,-27
30833,30833,286,2022/4/15 13:50:00,37,94,-57
30834,30834,286,2022/4/15 14:00:00,40,74,-34
30835,30835,286,2022/4/15 14:10:00,33,93,-60
30836,30836,286,2022/4/15 14:20:00,30,72,-42
30837,30837,286,2022/4/15 14:30:00,32,105,-73
30838,30838,286,2022/4/15 14:40:00,36,76,-40
30839,30839,286,2022/4/15 14:50:00,37,105,-68
30840,30840,286,2022/4/15 15:00:00,36,97,-61
30841,30841,286,2022/4/15 15:10:00,44,102,-58
30842,30842,286,2022/4/15 15:20:00,34,99,-65
30843,30843,286,2022/4/15 15:30:00,40,121,-81
30844,30844,286,2022/4/15 15:40:00,39,103,-64
30845,30845,286,2022/4/15 15:50:00,37,125,-88
30846,30846,286,2022/4/15 16:00:00,42,100,-58
30847,30847,286,2022/4/15 16:10:00,42,121,-79
30848,30848,286,2022/4/15 16:20:00,47,123,-76
30849,30849,286,2022/4/15 16:30:00,54,109,-55
30850,30850,286,2022/4/15 16:40:00,48,125,-77
30851,30851,286,2022/4/15 16:50:00,45,152,-107
30852,30852,286,2022/4/15 17:00:00,77,111,-34
30853,30853,286,2022/4/15 17:10:00,103,220,-117
30854,30854,286,2022/4/15 17:20:00,65,189,-124
30855,30855,286,2022/4/15 17:30:00,61,281,-220
30856,30856,286,2022/4/15 17:40:00,69,295,-226
30857,30857,286,2022/4/15 17:50:00,44,315,-271
30858,30858,286,2022/4/15 18:00:00,44,317,-273
30859,30859,286,2022/4/15 18:10:00,53,321,-268
30860,30860,286,2022/4/15 18:20:00,46,426,-380
30861,30861,286,2022/4/15 18:30:00,36,383,-347
30862,30862,286,2022/4/15 18:40:00,39,508,-469
30863,30863,286,2022/4/15 18:50:00,31,323,-292
30864,30864,286,2022/4/15 19:00:00,30,435,-405
30865,30865,286,2022/4/15 19:10:00,31,299,-268
30866,30866,286,2022/4/15 19:20:00,34,233,-199
30867,30867,286,2022/4/15 19:30:00,30,191,-161
30868,30868,286,2022/4/15 19:40:00,29,137,-108
30869,30869,286,2022/4/15 19:50:00,27,120,-93
30870,30870,286,2022/4/15 20:00:00,28,110,-82
30871,30871,286,2022/4/15 20:10:00,23,111,-88
30872,30872,286,2022/4/15 20:20:00,25,121,-96
30873,30873,286,2022/4/15 20:30:00,23,127,-104
30874,30874,286,2022/4/15 20:40:00,26,126,-100
30875,30875,286,2022/4/15 20:50:00,27,109,-82
30876,30876,286,2022/4/15 21:00:00,25,122,-97
30877,30877,286,2022/4/15 21:10:00,29,126,-97
30878,30878,286,2022/4/15 21:20:00,22,114,-92
30879,30879,286,2022/4/15 21:30:00,21,123,-102
30880,30880,286,2022/4/15 21:40:00,21,112,-91
30881,30881,286,2022/4/15 21:50:00,17,103,-86
30882,30882,286,2022/4/15 22:00:00,16,118,-102
30883,30883,286,2022/4/15 22:10:00,15,105,-90
30884,30884,286,2022/4/15 22:20:00,8,123,-115
30885,30885,286,2022/4/15 22:30:00,7,110,-103
30886,30886,286,2022/4/15 22:40:00,2,103,-101
30887,30887,286,2022/4/15 22:50:00,2,99,-97
30888,30888,287,2022/4/15 5:00:00,0,1,-1
30889,30889,287,2022/4/15 5:10:00,0,1,-1
30890,30890,287,2022/4/15 5:20:00,3,1,2
30891,30891,287,2022/4/15 5:30:00,15,1,14
30892,30892,287,2022/4/15 5:40:00,30,2,28
30893,30893,287,2022/4/15 5:50:00,34,5,29
30894,30894,287,2022/4/15 6:00:00,38,2,36
30895,30895,287,2022/4/15 6:10:00,58,23,35
30896,30896,287,2022/4/15 6:20:00,68,21,47
30897,30897,287,2022/4/15 6:30:00,149,38,111
30898,30898,287,2022/4/15 6:40:00,226,62,164
30899,30899,287,2022/4/15 6:50:00,243,50,193
30900,30900,287,2022/4/15 7:00:00,265,71,194
30901,30901,287,2022/4/15 7:10:00,339,69,270
30902,30902,287,2022/4/15 7:20:00,588,68,520
30903,30903,287,2022/4/15 7:30:00,703,89,614
30904,30904,287,2022/4/15 7:40:00,1049,83,966
30905,30905,287,2022/4/15 7:50:00,1368,97,1271
30906,30906,287,2022/4/15 8:00:00,1573,108,1465
30907,30907,287,2022/4/15 8:10:00,1571,108,1463
30908,30908,287,2022/4/15 8:20:00,1359,111,1248
30909,30909,287,2022/4/15 8:30:00,1173,121,1052
30910,30910,287,2022/4/15 8:40:00,831,128,703
30911,30911,287,2022/4/15 8:50:00,722,107,615
30912,30912,287,2022/4/15 9:00:00,578,105,473
30913,30913,287,2022/4/15 9:10:00,342,109,233
30914,30914,287,2022/4/15 9:20:00,276,80,196
30915,30915,287,2022/4/15 9:30:00,225,76,149
30916,30916,287,2022/4/15 9:40:00,167,76,91
30917,30917,287,2022/4/15 9:50:00,90,72,18
30918,30918,287,2022/4/15 10:00:00,76,77,-1
30919,30919,287,2022/4/15 10:10:00,69,68,1
30920,30920,287,2022/4/15 10:20:00,60,75,-15
30921,30921,287,2022/4/15 10:30:00,44,70,-26
30922,30922,287,2022/4/15 10:40:00,46,84,-38
30923,30923,287,2022/4/15 10:50:00,43,64,-21
30924,30924,287,2022/4/15 11:00:00,37,80,-43
30925,30925,287,2022/4/15 11:10:00,40,72,-32
30926,30926,287,2022/4/15 11:20:00,38,76,-38
30927,30927,287,2022/4/15 11:30:00,35,69,-34
30928,30928,287,2022/4/15 11:40:00,38,87,-49
30929,30929,287,2022/4/15 11:50:00,39,74,-35
30930,30930,287,2022/4/15 12:00:00,42,93,-51
30931,30931,287,2022/4/15 12:10:00,47,70,-23
30932,30932,287,2022/4/15 12:20:00,48,98,-50
30933,30933,287,2022/4/15 12:30:00,46,82,-36
30934,30934,287,2022/4/15 12:40:00,44,75,-31
30935,30935,287,2022/4/15 12:50:00,43,84,-41
30936,30936,287,2022/4/15 13:00:00,43,93,-50
30937,30937,287,2022/4/15 13:10:00,45,81,-36
30938,30938,287,2022/4/15 13:20:00,39,93,-54
30939,30939,287,2022/4/15 13:30:00,38,81,-43
30940,30940,287,2022/4/15 13:40:00,39,96,-57
30941,30941,287,2022/4/15 13:50:00,35,76,-41
30942,30942,287,2022/4/15 14:00:00,37,90,-53
30943,30943,287,2022/4/15 14:10:00,28,75,-47
30944,30944,287,2022/4/15 14:20:00,32,99,-67
30945,30945,287,2022/4/15 14:30:00,34,87,-53
30946,30946,287,2022/4/15 14:40:00,32,108,-76
30947,30947,287,2022/4/15 14:50:00,30,93,-63
30948,30948,287,2022/4/15 15:00:00,29,112,-83
30949,30949,287,2022/4/15 15:10:00,36,96,-60
30950,30950,287,2022/4/15 15:20:00,31,105,-74
30951,30951,287,2022/4/15 15:30:00,36,103,-67
30952,30952,287,2022/4/15 15:40:00,31,101,-70
30953,30953,287,2022/4/15 15:50:00,29,112,-83
30954,30954,287,2022/4/15 16:00:00,33,106,-73
30955,30955,287,2022/4/15 16:10:00,36,97,-61
30956,30956,287,2022/4/15 16:20:00,36,128,-92
30957,30957,287,2022/4/15 16:30:00,41,124,-83
30958,30958,287,2022/4/15 16:40:00,37,152,-115
30959,30959,287,2022/4/15 16:50:00,38,105,-67
30960,30960,287,2022/4/15 17:00:00,46,177,-131
30961,30961,287,2022/4/15 17:10:00,77,177,-100
30962,30962,287,2022/4/15 17:20:00,57,230,-173
30963,30963,287,2022/4/15 17:30:00,57,324,-267
30964,30964,287,2022/4/15 17:40:00,96,424,-328
30965,30965,287,2022/4/15 17:50:00,70,330,-260
30966,30966,287,2022/4/15 18:00:00,57,429,-372
30967,30967,287,2022/4/15 18:10:00,76,428,-352
30968,30968,287,2022/4/15 18:20:00,47,420,-373
30969,30969,287,2022/4/15 18:30:00,41,402,-361
30970,30970,287,2022/4/15 18:40:00,39,413,-374
30971,30971,287,2022/4/15 18:50:00,33,419,-386
30972,30972,287,2022/4/15 19:00:00,35,440,-405
30973,30973,287,2022/4/15 19:10:00,29,375,-346
30974,30974,287,2022/4/15 19:20:00,31,330,-299
30975,30975,287,2022/4/15 19:30:00,28,224,-196
30976,30976,287,2022/4/15 19:40:00,26,207,-181
30977,30977,287,2022/4/15 19:50:00,28,167,-139
30978,30978,287,2022/4/15 20:00:00,27,155,-128
30979,30979,287,2022/4/15 20:10:00,29,119,-90
30980,30980,287,2022/4/15 20:20:00,29,107,-78
30981,30981,287,2022/4/15 20:30:00,28,128,-100
30982,30982,287,2022/4/15 20:40:00,23,128,-105
30983,30983,287,2022/4/15 20:50:00,27,116,-89
30984,30984,287,2022/4/15 21:00:00,28,109,-81
30985,30985,287,2022/4/15 21:10:00,26,110,-84
30986,30986,287,2022/4/15 21:20:00,26,117,-91
30987,30987,287,2022/4/15 21:30:00,27,154,-127
30988,30988,287,2022/4/15 21:40:00,21,124,-103
30989,30989,287,2022/4/15 21:50:00,21,110,-89
30990,30990,287,2022/4/15 22:00:00,23,121,-98
30991,30991,287,2022/4/15 22:10:00,19,143,-124
30992,30992,287,2022/4/15 22:20:00,15,116,-101
30993,30993,287,2022/4/15 22:30:00,12,110,-98
30994,30994,287,2022/4/15 22:40:00,6,115,-109
30995,30995,287,2022/4/15 22:50:00,2,105,-103
30996,30996,288,2022/4/15 5:00:00,0,1,-1
30997,30997,288,2022/4/15 5:10:00,0,1,-1
30998,30998,288,2022/4/15 5:20:00,2,1,1
30999,30999,288,2022/4/15 5:30:00,11,1,10
31000,31000,288,2022/4/15 5:40:00,26,2,24
31001,31001,288,2022/4/15 5:50:00,32,24,8
31002,31002,288,2022/4/15 6:00:00,39,16,23
31003,31003,288,2022/4/15 6:10:00,54,52,2
31004,31004,288,2022/4/15 6:20:00,64,51,13
31005,31005,288,2022/4/15 6:30:00,88,60,28
31006,31006,288,2022/4/15 6:40:00,152,75,77
31007,31007,288,2022/4/15 6:50:00,200,95,105
31008,31008,288,2022/4/15 7:00:00,228,124,104
31009,31009,288,2022/4/15 7:10:00,257,128,129
31010,31010,288,2022/4/15 7:20:00,301,112,189
31011,31011,288,2022/4/15 7:30:00,397,128,269
31012,31012,288,2022/4/15 7:40:00,656,103,553
31013,31013,288,2022/4/15 7:50:00,821,123,698
31014,31014,288,2022/4/15 8:00:00,859,138,721
31015,31015,288,2022/4/15 8:10:00,870,146,724
31016,31016,288,2022/4/15 8:20:00,1056,232,824
31017,31017,288,2022/4/15 8:30:00,824,218,606
31018,31018,288,2022/4/15 8:40:00,689,234,455
31019,31019,288,2022/4/15 8:50:00,599,192,407
31020,31020,288,2022/4/15 9:00:00,380,117,263
31021,31021,288,2022/4/15 9:10:00,314,109,205
31022,31022,288,2022/4/15 9:20:00,275,105,170
31023,31023,288,2022/4/15 9:30:00,214,123,91
31024,31024,288,2022/4/15 9:40:00,141,119,22
31025,31025,288,2022/4/15 9:50:00,79,118,-39
31026,31026,288,2022/4/15 10:00:00,68,97,-29
31027,31027,288,2022/4/15 10:10:00,63,105,-42
31028,31028,288,2022/4/15 10:20:00,48,103,-55
31029,31029,288,2022/4/15 10:30:00,46,97,-51
31030,31030,288,2022/4/15 10:40:00,45,103,-58
31031,31031,288,2022/4/15 10:50:00,41,112,-71
31032,31032,288,2022/4/15 11:00:00,42,108,-66
31033,31033,288,2022/4/15 11:10:00,44,90,-46
31034,31034,288,2022/4/15 11:20:00,40,112,-72
31035,31035,288,2022/4/15 11:30:00,41,104,-63
31036,31036,288,2022/4/15 11:40:00,43,112,-69
31037,31037,288,2022/4/15 11:50:00,43,105,-62
31038,31038,288,2022/4/15 12:00:00,44,106,-62
31039,31039,288,2022/4/15 12:10:00,48,101,-53
31040,31040,288,2022/4/15 12:20:00,52,103,-51
31041,31041,288,2022/4/15 12:30:00,58,105,-47
31042,31042,288,2022/4/15 12:40:00,51,87,-36
31043,31043,288,2022/4/15 12:50:00,63,103,-40
31044,31044,288,2022/4/15 13:00:00,51,119,-68
31045,31045,288,2022/4/15 13:10:00,63,103,-40
31046,31046,288,2022/4/15 13:20:00,51,108,-57
31047,31047,288,2022/4/15 13:30:00,47,104,-57
31048,31048,288,2022/4/15 13:40:00,52,125,-73
31049,31049,288,2022/4/15 13:50:00,48,108,-60
31050,31050,288,2022/4/15 14:00:00,42,102,-60
31051,31051,288,2022/4/15 14:10:00,53,110,-57
31052,31052,288,2022/4/15 14:20:00,45,114,-69
31053,31053,288,2022/4/15 14:30:00,51,118,-67
31054,31054,288,2022/4/15 14:40:00,57,125,-68
31055,31055,288,2022/4/15 14:50:00,60,122,-62
31056,31056,288,2022/4/15 15:00:00,54,123,-69
31057,31057,288,2022/4/15 15:10:00,71,113,-42
31058,31058,288,2022/4/15 15:20:00,56,110,-54
31059,31059,288,2022/4/15 15:30:00,67,114,-47
31060,31060,288,2022/4/15 15:40:00,71,117,-46
31061,31061,288,2022/4/15 15:50:00,73,108,-35
31062,31062,288,2022/4/15 16:00:00,65,119,-54
31063,31063,288,2022/4/15 16:10:00,110,110,0
31064,31064,288,2022/4/15 16:20:00,72,144,-72
31065,31065,288,2022/4/15 16:30:00,149,152,-3
31066,31066,288,2022/4/15 16:40:00,195,191,4
31067,31067,288,2022/4/15 16:50:00,151,192,-41
31068,31068,288,2022/4/15 17:00:00,181,204,-23
31069,31069,288,2022/4/15 17:10:00,203,265,-62
31070,31070,288,2022/4/15 17:20:00,205,330,-125
31071,31071,288,2022/4/15 17:30:00,212,523,-311
31072,31072,288,2022/4/15 17:40:00,200,533,-333
31073,31073,288,2022/4/15 17:50:00,228,417,-189
31074,31074,288,2022/4/15 18:00:00,177,434,-257
31075,31075,288,2022/4/15 18:10:00,148,430,-282
31076,31076,288,2022/4/15 18:20:00,80,425,-345
31077,31077,288,2022/4/15 18:30:00,75,475,-400
31078,31078,288,2022/4/15 18:40:00,63,491,-428
31079,31079,288,2022/4/15 18:50:00,55,431,-376
31080,31080,288,2022/4/15 19:00:00,50,421,-371
31081,31081,288,2022/4/15 19:10:00,52,341,-289
31082,31082,288,2022/4/15 19:20:00,46,300,-254
31083,31083,288,2022/4/15 19:30:00,44,217,-173
31084,31084,288,2022/4/15 19:40:00,45,221,-176
31085,31085,288,2022/4/15 19:50:00,39,169,-130
31086,31086,288,2022/4/15 20:00:00,46,142,-96
31087,31087,288,2022/4/15 20:10:00,60,144,-84
31088,31088,288,2022/4/15 20:20:00,47,128,-81
31089,31089,288,2022/4/15 20:30:00,54,121,-67
31090,31090,288,2022/4/15 20:40:00,51,123,-72
31091,31091,288,2022/4/15 20:50:00,46,133,-87
31092,31092,288,2022/4/15 21:00:00,51,106,-55
31093,31093,288,2022/4/15 21:10:00,55,109,-54
31094,31094,288,2022/4/15 21:20:00,46,116,-70
31095,31095,288,2022/4/15 21:30:00,44,110,-66
31096,31096,288,2022/4/15 21:40:00,43,123,-80
31097,31097,288,2022/4/15 21:50:00,39,119,-80
31098,31098,288,2022/4/15 22:00:00,139,102,37
31099,31099,288,2022/4/15 22:10:00,50,128,-78
31100,31100,288,2022/4/15 22:20:00,23,122,-99
31101,31101,288,2022/4/15 22:30:00,18,108,-90
31102,31102,288,2022/4/15 22:40:00,13,109,-96
31103,31103,288,2022/4/15 22:50:00,6,78,-72
31104,31104,289,2022/4/15 5:00:00,0,1,-1
31105,31105,289,2022/4/15 5:10:00,0,1,-1
31106,31106,289,2022/4/15 5:20:00,0,1,-1
31107,31107,289,2022/4/15 5:30:00,0,1,-1
31108,31108,289,2022/4/15 5:40:00,0,1,-1
31109,31109,289,2022/4/15 5:50:00,0,1,-1
31110,31110,289,2022/4/15 6:00:00,3,1,2
31111,31111,289,2022/4/15 6:10:00,9,11,-2
31112,31112,289,2022/4/15 6:20:00,3,19,-16
31113,31113,289,2022/4/15 6:30:00,4,13,-9
31114,31114,289,2022/4/15 6:40:00,5,15,-10
31115,31115,289,2022/4/15 6:50:00,4,29,-25
31116,31116,289,2022/4/15 7:00:00,4,38,-34
31117,31117,289,2022/4/15 7:10:00,5,38,-33
31118,31118,289,2022/4/15 7:20:00,10,47,-37
31119,31119,289,2022/4/15 7:30:00,12,70,-58
31120,31120,289,2022/4/15 7:40:00,14,70,-56
31121,31121,289,2022/4/15 7:50:00,17,85,-68
31122,31122,289,2022/4/15 8:00:00,18,83,-65
31123,31123,289,2022/4/15 8:10:00,16,73,-57
31124,31124,289,2022/4/15 8:20:00,17,75,-58
31125,31125,289,2022/4/15 8:30:00,15,90,-75
31126,31126,289,2022/4/15 8:40:00,8,104,-96
31127,31127,289,2022/4/15 8:50:00,11,110,-99
31128,31128,289,2022/4/15 9:00:00,10,102,-92
31129,31129,289,2022/4/15 9:10:00,5,126,-121
31130,31130,289,2022/4/15 9:20:00,7,109,-102
31131,31131,289,2022/4/15 9:30:00,6,105,-99
31132,31132,289,2022/4/15 9:40:00,5,96,-91
31133,31133,289,2022/4/15 9:50:00,6,90,-84
31134,31134,289,2022/4/15 10:00:00,7,77,-70
31135,31135,289,2022/4/15 10:10:00,5,76,-71
31136,31136,289,2022/4/15 10:20:00,8,74,-66
31137,31137,289,2022/4/15 10:30:00,11,81,-70
31138,31138,289,2022/4/15 10:40:00,10,69,-59
31139,31139,289,2022/4/15 10:50:00,11,69,-58
31140,31140,289,2022/4/15 11:00:00,12,64,-52
31141,31141,289,2022/4/15 11:10:00,15,63,-48
31142,31142,289,2022/4/15 11:20:00,16,60,-44
31143,31143,289,2022/4/15 11:30:00,14,69,-55
31144,31144,289,2022/4/15 11:40:00,16,64,-48
31145,31145,289,2022/4/15 11:50:00,17,62,-45
31146,31146,289,2022/4/15 12:00:00,16,56,-40
31147,31147,289,2022/4/15 12:10:00,16,68,-52
31148,31148,289,2022/4/15 12:20:00,20,64,-44
31149,31149,289,2022/4/15 12:30:00,17,56,-39
31150,31150,289,2022/4/15 12:40:00,17,63,-46
31151,31151,289,2022/4/15 12:50:00,21,68,-47
31152,31152,289,2022/4/15 13:00:00,22,57,-35
31153,31153,289,2022/4/15 13:10:00,21,61,-40
31154,31154,289,2022/4/15 13:20:00,20,61,-41
31155,31155,289,2022/4/15 13:30:00,25,70,-45
31156,31156,289,2022/4/15 13:40:00,23,56,-33
31157,31157,289,2022/4/15 13:50:00,27,68,-41
31158,31158,289,2022/4/15 14:00:00,25,56,-31
31159,31159,289,2022/4/15 14:10:00,22,67,-45
31160,31160,289,2022/4/15 14:20:00,23,59,-36
31161,31161,289,2022/4/15 14:30:00,25,64,-39
31162,31162,289,2022/4/15 14:40:00,23,57,-34
31163,31163,289,2022/4/15 14:50:00,24,70,-46
31164,31164,289,2022/4/15 15:00:00,23,55,-32
31165,31165,289,2022/4/15 15:10:00,23,57,-34
31166,31166,289,2022/4/15 15:20:00,24,57,-33
31167,31167,289,2022/4/15 15:30:00,27,69,-42
31168,31168,289,2022/4/15 15:40:00,26,51,-25
31169,31169,289,2022/4/15 15:50:00,25,60,-35
31170,31170,289,2022/4/15 16:00:00,29,57,-28
31171,31171,289,2022/4/15 16:10:00,28,61,-33
31172,31172,289,2022/4/15 16:20:00,24,64,-40
31173,31173,289,2022/4/15 16:30:00,34,68,-34
31174,31174,289,2022/4/15 16:40:00,28,63,-35
31175,31175,289,2022/4/15 16:50:00,36,72,-36
31176,31176,289,2022/4/15 17:00:00,43,69,-26
31177,31177,289,2022/4/15 17:10:00,51,70,-19
31178,31178,289,2022/4/15 17:20:00,41,81,-40
31179,31179,289,2022/4/15 17:30:00,34,87,-53
31180,31180,289,2022/4/15 17:40:00,44,90,-46
31181,31181,289,2022/4/15 17:50:00,30,96,-66
31182,31182,289,2022/4/15 18:00:00,31,102,-71
31183,31183,289,2022/4/15 18:10:00,28,96,-68
31184,31184,289,2022/4/15 18:20:00,28,102,-74
31185,31185,289,2022/4/15 18:30:00,29,101,-72
31186,31186,289,2022/4/15 18:40:00,26,102,-76
31187,31187,289,2022/4/15 18:50:00,20,94,-74
31188,31188,289,2022/4/15 19:00:00,21,88,-67
31189,31189,289,2022/4/15 19:10:00,26,98,-72
31190,31190,289,2022/4/15 19:20:00,25,73,-48
31191,31191,289,2022/4/15 19:30:00,23,71,-48
31192,31192,289,2022/4/15 19:40:00,24,62,-38
31193,31193,289,2022/4/15 19:50:00,25,48,-23
31194,31194,289,2022/4/15 20:00:00,29,38,-9
31195,31195,289,2022/4/15 20:10:00,32,39,-7
31196,31196,289,2022/4/15 20:20:00,28,33,-5
31197,31197,289,2022/4/15 20:30:00,31,32,-1
31198,31198,289,2022/4/15 20:40:00,27,30,-3
31199,31199,289,2022/4/15 20:50:00,27,23,4
31200,31200,289,2022/4/15 21:00:00,36,25,11
31201,31201,289,2022/4/15 21:10:00,39,25,14
31202,31202,289,2022/4/15 21:20:00,35,21,14
31203,31203,289,2022/4/15 21:30:00,45,21,24
31204,31204,289,2022/4/15 21:40:00,36,21,15
31205,31205,289,2022/4/15 21:50:00,35,18,17
31206,31206,289,2022/4/15 22:00:00,109,13,96
31207,31207,289,2022/4/15 22:10:00,66,13,53
31208,31208,289,2022/4/15 22:20:00,20,15,5
31209,31209,289,2022/4/15 22:30:00,14,15,-1
31210,31210,289,2022/4/15 22:40:00,10,3,7
31211,31211,289,2022/4/15 22:50:00,7,4,3
31212,31212,290,2022/4/15 5:00:00,0,1,-1
31213,31213,290,2022/4/15 5:10:00,0,1,-1
31214,31214,290,2022/4/15 5:20:00,1,1,0
31215,31215,290,2022/4/15 5:30:00,6,1,5
31216,31216,290,2022/4/15 5:40:00,24,1,23
31217,31217,290,2022/4/15 5:50:00,25,13,12
31218,31218,290,2022/4/15 6:00:00,32,8,24
31219,31219,290,2022/4/15 6:10:00,42,46,-4
31220,31220,290,2022/4/15 6:20:00,51,33,18
31221,31221,290,2022/4/15 6:30:00,58,50,8
31222,31222,290,2022/4/15 6:40:00,88,66,22
31223,31223,290,2022/4/15 6:50:00,151,77,74
31224,31224,290,2022/4/15 7:00:00,182,105,77
31225,31225,290,2022/4/15 7:10:00,216,117,99
31226,31226,290,2022/4/15 7:20:00,228,121,107
31227,31227,290,2022/4/15 7:30:00,254,112,142
31228,31228,290,2022/4/15 7:40:00,322,183,139
31229,31229,290,2022/4/15 7:50:00,378,159,219
31230,31230,290,2022/4/15 8:00:00,438,192,246
31231,31231,290,2022/4/15 8:10:00,446,226,220
31232,31232,290,2022/4/15 8:20:00,338,146,192
31233,31233,290,2022/4/15 8:30:00,360,144,216
31234,31234,290,2022/4/15 8:40:00,278,197,81
31235,31235,290,2022/4/15 8:50:00,263,154,109
31236,31236,290,2022/4/15 9:00:00,227,125,102
31237,31237,290,2022/4/15 9:10:00,192,110,82
31238,31238,290,2022/4/15 9:20:00,168,118,50
31239,31239,290,2022/4/15 9:30:00,115,116,-1
31240,31240,290,2022/4/15 9:40:00,76,104,-28
31241,31241,290,2022/4/15 9:50:00,58,98,-40
31242,31242,290,2022/4/15 10:00:00,50,81,-31
31243,31243,290,2022/4/15 10:10:00,46,83,-37
31244,31244,290,2022/4/15 10:20:00,45,81,-36
31245,31245,290,2022/4/15 10:30:00,45,75,-30
31246,31246,290,2022/4/15 10:40:00,37,77,-40
31247,31247,290,2022/4/15 10:50:00,39,83,-44
31248,31248,290,2022/4/15 11:00:00,35,77,-42
31249,31249,290,2022/4/15 11:10:00,43,62,-19
31250,31250,290,2022/4/15 11:20:00,39,85,-46
31251,31251,290,2022/4/15 11:30:00,35,70,-35
31252,31252,290,2022/4/15 11:40:00,35,77,-42
31253,31253,290,2022/4/15 11:50:00,37,77,-40
