stationid,startTime,value,value0-10
153,2022/7/15 10:00,-0.523455882,5.96672254
212,2022/7/15 20:00,-0.523461538,5.966718924
44,2022/7/15 19:00,-0.523494624,5.966697772
173,2022/7/15 9:00,-0.523660131,5.966591963
249,2022/7/15 10:00,-0.523682796,5.966577473
312,2022/7/15 8:00,-0.523844086,5.96647436
229,2022/7/15 22:20,-0.523846154,5.966473038
159,2022/7/15 20:20,-0.523970588,5.966393487
231,2022/7/15 9:50,-0.523978495,5.966388432
238,2022/7/15 22:00,-0.523978495,5.966388432
58,2022/7/15 11:30,-0.524516129,5.96604472
267,2022/7/15 9:20,-0.524654378,5.965956337
133,2022/7/15 22:30,-0.52483871,5.965838493
31,2022/7/15 13:30,-0.52516129,5.965632266
283,2022/7/15 8:30,-0.525172811,5.965624901
27,2022/7/15 11:30,-0.525268817,5.965563524
51,2022/7/15 10:10,-0.525806452,5.965219812
279,2022/7/15 9:20,-0.526002304,5.965094603
168,2022/7/15 10:10,-0.526029412,5.965077273
219,2022/7/15 12:00,-0.526153846,5.964997722
51,2022/7/15 13:10,-0.526451613,5.964807358
229,2022/7/15 18:30,-0.526923077,5.964505949
250,2022/7/15 13:50,-0.526935484,5.964498017
247,2022/7/15 12:30,-0.526935484,5.964498017
129,2022/7/15 10:30,-0.527419355,5.964188677
244,2022/7/15 13:50,-0.527526882,5.964119934
51,2022/7/15 13:20,-0.527741935,5.96398245
50,2022/7/15 11:10,-0.527741935,5.96398245
116,2022/7/15 22:50,-0.527903226,5.963879336
8,2022/7/15 11:10,-0.527956989,5.963844965
251,2022/7/15 19:30,-0.528024194,5.963802001
172,2022/7/15 11:20,-0.528088235,5.963761059
36,2022/7/15 10:50,-0.528387097,5.963569996
51,2022/7/15 16:10,-0.528387097,5.963569996
172,2022/7/15 9:00,-0.528627451,5.963416337
265,2022/7/15 9:40,-0.528663594,5.96339323
148,2022/7/15 8:30,-0.528729839,5.963350879
250,2022/7/15 18:40,-0.52875,5.96333799
127,2022/7/15 18:40,-0.528870968,5.963260655
28,2022/7/15 12:20,-0.529032258,5.963157542
281,2022/7/15 10:30,-0.529032258,5.963157542
159,2022/7/15 11:20,-0.529117647,5.963102952
238,2022/7/15 13:20,-0.529301075,5.962985686
248,2022/7/15 12:30,-0.529301075,5.962985686
3,2022/7/15 22:40,-0.529569892,5.96281383
168,2022/7/15 9:00,-0.529673203,5.962747783
298,2022/7/15 8:30,-0.529901434,5.962601874
122,2022/7/15 10:20,-0.53,5.962538861
229,2022/7/15 22:10,-0.53,5.962538861
29,2022/7/15 16:10,-0.530322581,5.962332634
58,2022/7/15 16:50,-0.530322581,5.962332634
238,2022/7/15 13:30,-0.530483871,5.96222952
128,2022/7/15 18:40,-0.530564516,5.962177964
151,2022/7/15 9:40,-0.530661765,5.962115792
168,2022/7/15 13:40,-0.530661765,5.962115792
282,2022/7/15 9:40,-0.530691244,5.962096946
162,2022/7/15 9:10,-0.530718954,5.962079231
191,2022/7/15 9:20,-0.530718954,5.962079231
223,2022/7/15 11:10,-0.530769231,5.962047088
174,2022/7/15 18:00,-0.530882353,5.961974769
31,2022/7/15 10:30,-0.530967742,5.96192018
251,2022/7/15 20:50,-0.531075269,5.961851437
209,2022/7/15 19:50,-0.531153846,5.961801203
50,2022/7/15 12:00,-0.531612903,5.961507726
251,2022/7/15 13:30,-0.531666667,5.961473354
154,2022/7/15 22:50,-0.531691176,5.961457686
35,2022/7/15 18:00,-0.53188172,5.96133587
58,2022/7/15 12:30,-0.532258065,5.961095271
223,2022/7/15 11:50,-0.532307692,5.961063545
164,2022/7/15 18:00,-0.532352941,5.961034617
50,2022/7/15 8:40,-0.532379032,5.961017937
298,2022/7/15 8:50,-0.532697133,5.960814573
201,2022/7/15 19:50,-0.533076923,5.960571772
229,2022/7/15 21:10,-0.533076923,5.960571772
174,2022/7/15 21:50,-0.533235294,5.960470525
15,2022/7/15 8:10,-0.533467742,5.96032192
36,2022/7/15 10:10,-0.533548387,5.960270364
51,2022/7/15 14:30,-0.533548387,5.960270364
33,2022/7/15 16:50,-0.533548387,5.960270364
268,2022/7/15 9:20,-0.533571429,5.960255633
150,2022/7/15 9:00,-0.533594771,5.96024071
214,2022/7/15 12:10,-0.533846154,5.96008
27,2022/7/15 11:10,-0.533870968,5.960064136
99,2022/7/15 18:40,-0.533951613,5.96001258
165,2022/7/15 21:00,-0.534264706,5.959812418
229,2022/7/15 18:40,-0.534294872,5.959793133
278,2022/7/15 9:20,-0.534297235,5.959791622
109,2022/7/15 18:50,-0.534314516,5.959780574
251,2022/7/15 13:20,-0.534623656,5.95958294
244,2022/7/15 21:10,-0.534623656,5.95958294
165,2022/7/15 9:00,-0.534640523,5.959572157
283,2022/7/15 9:20,-0.534815668,5.959460186
248,2022/7/15 14:00,-0.535215054,5.959204857
29,2022/7/15 10:50,-0.535483871,5.959033001
31,2022/7/15 13:10,-0.535483871,5.959033001
135,2022/7/15 8:30,-0.535483871,5.959033001
122,2022/7/15 10:30,-0.535806452,5.958826774
146,2022/7/15 22:30,-0.535806452,5.958826774
172,2022/7/15 13:40,-0.535808824,5.958825258
159,2022/7/15 9:00,-0.535947712,5.958736466
214,2022/7/15 11:40,-0.536153846,5.958604684
282,2022/7/15 9:20,-0.536163594,5.958598452
153,2022/7/15 22:20,-0.536323529,5.958496205
29,2022/7/15 10:40,-0.536774194,5.958208093
36,2022/7/15 16:50,-0.536774194,5.958208093
28,2022/7/15 11:50,-0.536774194,5.958208093
33,2022/7/15 11:30,-0.536774194,5.958208093
133,2022/7/15 10:20,-0.536774194,5.958208093
156,2022/7/15 22:30,-0.536838235,5.958167151
29,2022/7/15 10:00,-0.537419355,5.957795639
51,2022/7/15 12:50,-0.537419355,5.957795639
33,2022/7/15 12:20,-0.537419355,5.957795639
45,2022/7/15 18:50,-0.537473118,5.957761268
268,2022/7/15 9:40,-0.537511521,5.957736717
238,2022/7/15 20:40,-0.537580645,5.957692526
262,2022/7/15 9:40,-0.537695853,5.957618873
3,2022/7/15 11:30,-0.538172043,5.957314443
126,2022/7/15 22:30,-0.538387097,5.957176958
153,2022/7/15 18:30,-0.538602941,5.957038968
37,2022/7/15 19:40,-0.538709677,5.956970731
150,2022/7/15 22:00,-0.538897059,5.956850937
159,2022/7/15 20:50,-0.538897059,5.956850937
262,2022/7/15 9:20,-0.539170507,5.956676121
214,2022/7/15 11:00,-0.539230769,5.956637595
110,2022/7/15 9:50,-0.539274194,5.956609834
35,2022/7/15 11:00,-0.539354839,5.956558277
133,2022/7/15 10:30,-0.539354839,5.956558277
242,2022/7/15 9:10,-0.53938172,5.956541092
111,2022/7/15 9:50,-0.539516129,5.956455164
36,2022/7/15 18:00,-0.539569892,5.956420793
253,2022/7/15 19:20,-0.539717742,5.956326272
290,2022/7/15 9:20,-0.539792627,5.956278397
114,2022/7/15 19:10,-0.54,5.956145823
229,2022/7/15 22:30,-0.54,5.956145823
219,2022/7/15 11:20,-0.54,5.956145823
207,2022/7/15 12:00,-0.54,5.956145823
164,2022/7/15 18:40,-0.540073529,5.956098816
251,2022/7/15 21:20,-0.540537634,5.955802112
279,2022/7/15 8:30,-0.54062212,5.955748099
29,2022/7/15 10:20,-0.540645161,5.955733369
29,2022/7/15 12:50,-0.540645161,5.955733369
267,2022/7/15 9:40,-0.541013825,5.955497681
309,2022/7/15 8:20,-0.541200717,5.9553782
29,2022/7/15 14:30,-0.541290323,5.955320915
31,2022/7/15 13:20,-0.541290323,5.955320915
154,2022/7/15 10:00,-0.541470588,5.955205671
229,2022/7/15 20:50,-0.541538462,5.955162278
285,2022/7/15 18:30,-0.541635945,5.955099957
299,2022/7/15 8:00,-0.541899642,5.954931375
214,2022/7/15 12:20,-0.542307692,5.954670507
248,2022/7/15 14:30,-0.542311828,5.954667863
94,2022/7/15 9:50,-0.542419355,5.95459912
172,2022/7/15 9:40,-0.5425,5.954547564
251,2022/7/15 19:20,-0.542540323,5.954521785
31,2022/7/15 16:10,-0.542580645,5.954496007
35,2022/7/15 13:30,-0.543225806,5.954083553
149,2022/7/15 9:10,-0.543529412,5.953889457
31,2022/7/15 10:10,-0.543870968,5.953671099
159,2022/7/15 10:10,-0.544044118,5.953560403
149,2022/7/15 9:00,-0.544052288,5.95355518
244,2022/7/15 13:20,-0.544086022,5.953533614
37,2022/7/15 19:00,-0.544112903,5.953516429
286,2022/7/15 19:20,-0.544170507,5.953479602
36,2022/7/15 11:20,-0.544516129,5.953258645
36,2022/7/15 13:10,-0.544516129,5.953258645
51,2022/7/15 10:40,-0.544516129,5.953258645
165,2022/7/15 20:00,-0.544558824,5.95323135
186,2022/7/15 8:00,-0.544575163,5.953220904
302,2022/7/15 9:30,-0.544578853,5.953218545
251,2022/7/15 21:30,-0.544677419,5.953155531
247,2022/7/15 13:50,-0.544677419,5.953155531
277,2022/7/15 9:20,-0.544976959,5.952964034
36,2022/7/15 10:30,-0.54516129,5.952846191
50,2022/7/15 14:40,-0.54516129,5.952846191
146,2022/7/15 10:20,-0.54516129,5.952846191
244,2022/7/15 13:30,-0.545268817,5.952777448
229,2022/7/15 21:20,-0.545384615,5.952703418
150,2022/7/15 19:50,-0.545588235,5.952573243
209,2022/7/15 19:40,-0.545769231,5.952457532
28,2022/7/15 11:40,-0.545806452,5.952433736
265,2022/7/15 9:20,-0.545910138,5.952367449
242,2022/7/15 9:20,-0.545967742,5.952330623
171,2022/7/15 22:10,-0.546102941,5.95224419
174,2022/7/15 19:30,-0.546323529,5.952103167
171,2022/7/15 9:00,-0.546405229,5.952050936
31,2022/7/15 12:50,-0.546451613,5.952021282
31,2022/7/15 14:30,-0.546451613,5.952021282
33,2022/7/15 12:30,-0.546451613,5.952021282
231,2022/7/15 9:40,-0.546451613,5.952021282
172,2022/7/15 20:10,-0.546617647,5.951915136
23,2022/7/15 8:10,-0.546827957,5.951780684
174,2022/7/15 9:10,-0.546928105,5.951716659
51,2022/7/15 14:50,-0.547096774,5.951608829
106,2022/7/15 22:30,-0.547258065,5.951505715
3,2022/7/15 11:10,-0.547311828,5.951471344
197,2022/7/15 19:40,-0.547692308,5.951228101
219,2022/7/15 11:10,-0.548461538,5.95073633
251,2022/7/15 10:40,-0.548817204,5.950508951
238,2022/7/15 13:40,-0.548817204,5.950508951
36,2022/7/15 13:30,-0.549032258,5.950371466
214,2022/7/15 17:20,-0.549230769,5.950244558
292,2022/7/15 9:00,-0.549238351,5.95023971
160,2022/7/15 9:00,-0.549281046,5.950212415
146,2022/7/15 10:30,-0.549354839,5.950165239
207,2022/7/15 18:00,-0.549358974,5.950162596
249,2022/7/15 8:30,-0.549462366,5.950096497
153,2022/7/15 22:40,-0.549705882,5.949940816
187,2022/7/15 9:00,-0.549803922,5.949878139
172,2022/7/15 19:50,-0.550220588,5.949611762
297,2022/7/15 9:30,-0.550752688,5.949271589
214,2022/7/15 11:30,-0.550769231,5.949261013
223,2022/7/15 12:10,-0.550769231,5.949261013
219,2022/7/15 11:50,-0.550769231,5.949261013
207,2022/7/15 11:20,-0.550769231,5.949261013
253,2022/7/15 19:40,-0.550887097,5.949185661
12,2022/7/15 9:20,-0.550967742,5.949134104
51,2022/7/15 14:20,-0.550967742,5.949134104
158,2022/7/15 10:00,-0.55125,5.948953655
159,2022/7/15 13:40,-0.55125,5.948953655
126,2022/7/15 10:20,-0.551290323,5.948927877
35,2022/7/15 14:30,-0.551612903,5.94872165
35,2022/7/15 10:40,-0.552258065,5.948309196
51,2022/7/15 10:50,-0.552258065,5.948309196
223,2022/7/15 11:40,-0.552307692,5.948277469
250,2022/7/15 13:30,-0.552365591,5.948240454
293,2022/7/15 9:30,-0.552383513,5.948228996
209,2022/7/15 18:50,-0.552564103,5.948113544
118,2022/7/15 18:50,-0.552822581,5.947948299
166,2022/7/15 9:00,-0.552941176,5.94787248
244,2022/7/15 22:10,-0.552956989,5.947862371
197,2022/7/15 18:20,-0.553076923,5.947785697
165,2022/7/15 21:30,-0.553823529,5.947308389
199,2022/7/15 18:30,-0.553846154,5.947293924
229,2022/7/15 18:20,-0.554166667,5.947089019
112,2022/7/15 18:30,-0.554274194,5.947020277
168,2022/7/15 19:50,-0.554338235,5.946979335
168,2022/7/15 20:10,-0.554338235,5.946979335
229,2022/7/15 21:40,-0.554615385,5.946802152
229,2022/7/15 21:50,-0.554615385,5.946802152
251,2022/7/15 13:40,-0.554731183,5.946728122
244,2022/7/15 20:20,-0.554731183,5.946728122
51,2022/7/15 13:50,-0.55483871,5.94665938
31,2022/7/15 14:50,-0.55483871,5.94665938
58,2022/7/15 11:50,-0.55483871,5.94665938
126,2022/7/15 10:30,-0.55516129,5.946453153
166,2022/7/15 20:20,-0.555367647,5.946321228
229,2022/7/15 21:30,-0.555384615,5.946310381
29,2022/7/15 9:40,-0.555483871,5.946246926
36,2022/7/15 12:50,-0.555483871,5.946246926
35,2022/7/15 10:50,-0.555483871,5.946246926
294,2022/7/15 9:40,-0.55561828,5.946160998
214,2022/7/15 19:30,-0.555769231,5.946064494
185,2022/7/15 9:20,-0.555816993,5.94603396
250,2022/7/15 13:20,-0.555913978,5.945971957
223,2022/7/15 11:00,-0.556153846,5.945818608
167,2022/7/15 9:10,-0.556601307,5.945532545
50,2022/7/15 18:00,-0.556693548,5.945473575
29,2022/7/15 13:20,-0.556774194,5.945422017
214,2022/7/15 10:50,-0.556923077,5.945326836
207,2022/7/15 11:10,-0.556923077,5.945326836
139,2022/7/15 22:30,-0.557096774,5.945215791
44,2022/7/15 18:50,-0.557392473,5.945026749
35,2022/7/15 12:50,-0.557419355,5.945009564
51,2022/7/15 10:20,-0.557419355,5.945009564
51,2022/7/15 13:40,-0.557419355,5.945009564
152,2022/7/15 18:00,-0.558088235,5.944581946
112,2022/7/15 22:30,-0.558145161,5.944545553
139,2022/7/15 10:20,-0.558387097,5.944390882
26,2022/7/15 9:00,-0.558494624,5.94432214
28,2022/7/15 8:40,-0.558870968,5.944081542
207,2022/7/15 11:50,-0.559230769,5.94385152
36,2022/7/15 12:40,-0.559354839,5.943772201
168,2022/7/15 9:40,-0.559485294,5.943688801
290,2022/7/15 8:30,-0.559493088,5.943683818
166,2022/7/15 11:20,-0.56,5.943359747
172,2022/7/15 21:20,-0.560514706,5.943030694
29,2022/7/15 13:50,-0.560645161,5.942947294
50,2022/7/15 16:10,-0.560645161,5.942947294
250,2022/7/15 21:10,-0.560645161,5.942947294
252,2022/7/15 8:30,-0.560752688,5.942878551
229,2022/7/15 20:30,-0.560769231,5.942867975
173,2022/7/15 9:10,-0.560784314,5.942858333
120,2022/7/15 18:50,-0.560927419,5.942766845
154,2022/7/15 19:00,-0.561029412,5.94270164
165,2022/7/15 9:10,-0.561045752,5.942691194
29,2022/7/15 14:50,-0.561290323,5.942534839
51,2022/7/15 15:30,-0.561290323,5.942534839
58,2022/7/15 11:40,-0.561290323,5.942534839
238,2022/7/15 11:00,-0.561827957,5.942191128
29,2022/7/15 13:40,-0.561935484,5.942122385
51,2022/7/15 15:50,-0.561935484,5.942122385
116,2022/7/15 22:30,-0.562016129,5.942070829
159,2022/7/15 20:40,-0.562058824,5.942043533
36,2022/7/15 13:40,-0.562580645,5.941709931
31,2022/7/15 13:50,-0.562580645,5.941709931
50,2022/7/15 11:00,-0.562580645,5.941709931
112,2022/7/15 8:30,-0.563205645,5.941310366
35,2022/7/15 16:00,-0.563225806,5.941297477
34,2022/7/15 12:20,-0.563225806,5.941297477
247,2022/7/15 18:40,-0.56358871,5.941065472
201,2022/7/15 19:40,-0.563846154,5.940900887
29,2022/7/15 14:10,-0.563870968,5.940885023
35,2022/7/15 10:10,-0.563870968,5.940885023
34,2022/7/15 11:30,-0.563870968,5.940885023
29,2022/7/15 12:40,-0.564516129,5.940472569
31,2022/7/15 10:40,-0.564516129,5.940472569
251,2022/7/15 10:30,-0.564784946,5.940300713
212,2022/7/15 8:50,-0.564786325,5.940299832
31,2022/7/15 14:20,-0.56516129,5.940060115
115,2022/7/15 18:50,-0.565282258,5.93998278
201,2022/7/15 18:20,-0.565384615,5.939917343
223,2022/7/15 11:30,-0.565384615,5.939917343
150,2022/7/15 21:00,-0.565661765,5.93974016
36,2022/7/15 10:20,-0.565806452,5.939647661
51,2022/7/15 12:40,-0.565806452,5.939647661
31,2022/7/15 10:20,-0.565806452,5.939647661
31,2022/7/15 10:50,-0.565806452,5.939647661
251,2022/7/15 12:40,-0.565967742,5.939544547
244,2022/7/15 13:40,-0.565967742,5.939544547
219,2022/7/15 12:10,-0.566153846,5.93942557
16,2022/7/15 8:40,-0.566209677,5.939389877
36,2022/7/15 10:00,-0.566451613,5.939235207
58,2022/7/15 8:40,-0.566491935,5.939209429
171,2022/7/15 9:10,-0.566535948,5.939181291
171,2022/7/15 21:40,-0.566691176,5.939082053
214,2022/7/15 16:40,-0.566923077,5.938933798
14,2022/7/15 9:20,-0.566962366,5.938908681
36,2022/7/15 10:40,-0.567096774,5.938822753
35,2022/7/15 12:40,-0.567096774,5.938822753
51,2022/7/15 10:00,-0.567096774,5.938822753
244,2022/7/15 11:00,-0.567150538,5.938788381
217,2022/7/15 8:50,-0.567179487,5.938769874
219,2022/7/15 11:40,-0.567692308,5.938442026
166,2022/7/15 10:10,-0.567720588,5.938423946
29,2022/7/15 13:00,-0.567741935,5.938410299
36,2022/7/15 14:30,-0.567741935,5.938410299
51,2022/7/15 14:10,-0.567741935,5.938410299
248,2022/7/15 13:50,-0.567741935,5.938410299
221,2022/7/15 8:50,-0.567863248,5.938332743
222,2022/7/15 8:50,-0.568205128,5.938114178
58,2022/7/15 11:10,-0.568387097,5.937997845
33,2022/7/15 11:50,-0.568387097,5.937997845
212,2022/7/15 19:50,-0.568461538,5.937950254
223,2022/7/15 12:20,-0.568461538,5.937950254
112,2022/7/15 22:40,-0.568548387,5.937894731
167,2022/7/15 21:50,-0.56875,5.937765839
286,2022/7/15 19:10,-0.569009217,5.937600121
31,2022/7/15 13:40,-0.569032258,5.937585391
248,2022/7/15 20:10,-0.569516129,5.93727605
188,2022/7/15 9:40,-0.569607843,5.937217417
31,2022/7/15 16:00,-0.569677419,5.937172937
34,2022/7/15 16:50,-0.569677419,5.937172937
51,2022/7/15 18:20,-0.569973118,5.936983895
266,2022/7/15 19:20,-0.570023041,5.936951979
244,2022/7/15 20:40,-0.570107527,5.936897967
247,2022/7/15 13:30,-0.570107527,5.936897967
167,2022/7/15 18:00,-0.570220588,5.936825687
28,2022/7/15 12:00,-0.570322581,5.936760482
214,2022/7/15 10:20,-0.570769231,5.936474937
159,2022/7/15 9:40,-0.570808824,5.936449625
150,2022/7/15 9:10,-0.571764706,5.935838526
156,2022/7/15 9:50,-0.571838235,5.935791519
29,2022/7/15 16:00,-0.572258065,5.93552312
31,2022/7/15 15:30,-0.572258065,5.93552312
28,2022/7/15 11:10,-0.572258065,5.93552312
251,2022/7/15 10:50,-0.572473118,5.935385636
154,2022/7/15 22:20,-0.572867647,5.935133412
33,2022/7/15 11:40,-0.572903226,5.935110666
153,2022/7/15 22:30,-0.573382353,5.934804359
29,2022/7/15 14:00,-0.573548387,5.934698212
29,2022/7/15 15:30,-0.573548387,5.934698212
31,2022/7/15 15:50,-0.573548387,5.934698212
244,2022/7/15 22:00,-0.573655914,5.93462947
250,2022/7/15 11:00,-0.573655914,5.93462947
247,2022/7/15 13:20,-0.573655914,5.93462947
233,2022/7/15 8:30,-0.573790323,5.934543542
229,2022/7/15 20:40,-0.573846154,5.934507849
171,2022/7/15 19:40,-0.573897059,5.934475305
106,2022/7/15 22:40,-0.574112903,5.934337315
29,2022/7/15 15:50,-0.574193548,5.934285759
36,2022/7/15 16:10,-0.574193548,5.934285759
244,2022/7/15 21:00,-0.574247312,5.934251387
154,2022/7/15 18:30,-0.574264706,5.934240267
171,2022/7/15 10:00,-0.574411765,5.934146252
29,2022/7/15 14:20,-0.57483871,5.933873304
51,2022/7/15 16:00,-0.57483871,5.933873304
250,2022/7/15 13:40,-0.57483871,5.933873304
31,2022/7/15 12:40,-0.575483871,5.93346085
28,2022/7/15 18:00,-0.575564516,5.933409294
105,2022/7/15 18:50,-0.575685484,5.933331958
170,2022/7/15 18:40,-0.575735294,5.933300115
13,2022/7/15 10:00,-0.575806452,5.933254623
35,2022/7/15 11:20,-0.576129032,5.933048396
108,2022/7/15 18:40,-0.576169355,5.933022618
172,2022/7/15 22:00,-0.576470588,5.932830038
34,2022/7/15 12:30,-0.576774194,5.932635942
161,2022/7/15 18:00,-0.577205882,5.932359962
175,2022/7/15 18:40,-0.577205882,5.932359962
137,2022/7/15 8:20,-0.577318548,5.932287934
166,2022/7/15 13:40,-0.5775,5.932171931
139,2022/7/15 10:30,-0.577741935,5.932017261
165,2022/7/15 21:50,-0.578014706,5.931842878
219,2022/7/15 11:00,-0.578461538,5.931557216
219,2022/7/15 12:20,-0.578461538,5.931557216
207,2022/7/15 11:40,-0.578461538,5.931557216
51,2022/7/15 9:40,-0.578709677,5.93139858
26,2022/7/15 9:10,-0.579005376,5.931209539
33,2022/7/15 8:40,-0.579193548,5.93108924
214,2022/7/15 18:20,-0.579487179,5.93090152
158,2022/7/15 9:50,-0.579558824,5.930855717
168,2022/7/15 21:20,-0.579558824,5.930855717
166,2022/7/15 20:50,-0.579558824,5.930855717
281,2022/7/15 19:40,-0.579907834,5.930632594
250,2022/7/15 22:10,-0.58016129,5.930470559
31,2022/7/15 18:20,-0.580456989,5.930281517
158,2022/7/15 22:50,-0.580588235,5.930197611
150,2022/7/15 20:00,-0.580588235,5.930197611
250,2022/7/15 20:20,-0.580752688,5.930092476
150,2022/7/15 21:50,-0.581102941,5.929868558
31,2022/7/15 10:00,-0.581290323,5.929748764
34,2022/7/15 11:40,-0.581290323,5.929748764
34,2022/7/15 11:50,-0.581290323,5.929748764
98,2022/7/15 18:40,-0.581612903,5.929542537
296,2022/7/15 9:00,-0.581738351,5.929462338
277,2022/7/15 8:30,-0.581889401,5.929365771
207,2022/7/15 12:10,-0.582307692,5.929098356
238,2022/7/15 20:00,-0.582526882,5.928958227
35,2022/7/15 13:40,-0.582580645,5.928923856
167,2022/7/15 19:30,-0.582720588,5.92883439
231,2022/7/15 9:20,-0.582930108,5.928700443
150,2022/7/15 21:30,-0.583161765,5.928552344
34,2022/7/15 8:40,-0.583548387,5.928305175
251,2022/7/15 19:40,-0.583709677,5.928202061
200,2022/7/15 19:50,-0.583846154,5.928114811
223,2022/7/15 10:50,-0.583846154,5.928114811
207,2022/7/15 11:00,-0.583846154,5.928114811
33,2022/7/15 11:10,-0.583870968,5.928098947
173,2022/7/15 21:50,-0.584191176,5.927894237
166,2022/7/15 9:40,-0.584191176,5.927894237
35,2022/7/15 13:10,-0.584516129,5.927686494
31,2022/7/15 14:10,-0.584516129,5.927686494
33,2022/7/15 12:00,-0.584516129,5.927686494
294,2022/7/15 8:10,-0.585,5.927377153
50,2022/7/15 16:00,-0.58516129,5.92727404
311,2022/7/15 8:20,-0.58546595,5.927079269
112,2022/7/15 19:40,-0.585483871,5.927067812
253,2022/7/15 22:40,-0.58577957,5.926878771
29,2022/7/15 15:10,-0.585806452,5.926861585
35,2022/7/15 15:30,-0.585806452,5.926861585
28,2022/7/15 14:40,-0.585806452,5.926861585
251,2022/7/15 21:40,-0.586075269,5.926689729
154,2022/7/15 22:40,-0.58625,5.926578023
174,2022/7/15 10:00,-0.58625,5.926578023
151,2022/7/15 9:00,-0.586405229,5.926478785
189,2022/7/15 9:40,-0.586421569,5.926468339
35,2022/7/15 10:30,-0.586451613,5.926449131
51,2022/7/15 15:10,-0.586451613,5.926449131
255,2022/7/15 9:40,-0.586666667,5.926311646
171,2022/7/15 9:50,-0.586764706,5.92624897
36,2022/7/15 13:50,-0.587096774,5.926036677
223,2022/7/15 19:30,-0.587179487,5.925983799
176,2022/7/15 9:00,-0.587189542,5.925977371
212,2022/7/15 19:40,-0.587307692,5.925901837
214,2022/7/15 12:30,-0.587692308,5.92565595
35,2022/7/15 10:20,-0.587741935,5.925624224
259,2022/7/15 9:50,-0.587849462,5.925555481
171,2022/7/15 19:20,-0.587867647,5.925543855
31,2022/7/15 13:00,-0.588387097,5.925211769
58,2022/7/15 12:00,-0.588387097,5.925211769
116,2022/7/15 22:40,-0.588629032,5.925057099
4,2022/7/15 10:00,-0.588709677,5.925005542
125,2022/7/15 10:10,-0.588709677,5.925005542
36,2022/7/15 14:10,-0.589032258,5.924799315
250,2022/7/15 20:40,-0.589032258,5.924799315
29,2022/7/15 18:20,-0.589193548,5.924696202
223,2022/7/15 10:20,-0.589230769,5.924672406
173,2022/7/15 18:00,-0.589338235,5.924603703
238,2022/7/15 20:50,-0.589623656,5.924421232
247,2022/7/15 11:00,-0.589623656,5.924421232
291,2022/7/15 9:30,-0.589892473,5.924249377
197,2022/7/15 19:30,-0.59,5.924180634
229,2022/7/15 20:20,-0.59,5.924180634
266,2022/7/15 19:10,-0.590046083,5.924151173
238,2022/7/15 12:40,-0.590215054,5.924043149
104,2022/7/15 18:40,-0.590322581,5.923974407
253,2022/7/15 22:30,-0.590806452,5.923665066
165,2022/7/15 18:00,-0.590808824,5.92366355
172,2022/7/15 9:10,-0.590849673,5.923637435
174,2022/7/15 22:10,-0.590882353,5.923616543
255,2022/7/15 9:50,-0.591102151,5.923476025
285,2022/7/15 19:20,-0.591313364,5.923340996
218,2022/7/15 8:50,-0.591452991,5.923251731
219,2022/7/15 11:30,-0.591538462,5.92319709
51,2022/7/15 13:00,-0.591612903,5.923149499
209,2022/7/15 8:50,-0.591965812,5.922923883
248,2022/7/15 13:20,-0.591989247,5.922908901
35,2022/7/15 15:50,-0.592258065,5.922737045
253,2022/7/15 10:00,-0.592284946,5.92271986
207,2022/7/15 12:20,-0.592307692,5.922705318
37,2022/7/15 18:50,-0.592688172,5.922462076
168,2022/7/15 22:00,-0.592941176,5.922300329
247,2022/7/15 13:40,-0.593172043,5.922152735
159,2022/7/15 22:00,-0.593455882,5.921971276
234,2022/7/15 9:40,-0.593467742,5.921963694
36,2022/7/15 14:50,-0.593548387,5.921912137
13,2022/7/15 8:10,-0.594086022,5.921568425
51,2022/7/15 14:00,-0.594193548,5.921499683
138,2022/7/15 9:50,-0.594677419,5.921190342
50,2022/7/15 12:40,-0.59483871,5.921087229
50,2022/7/15 13:30,-0.59483871,5.921087229
50,2022/7/15 14:30,-0.59483871,5.921087229
229,2022/7/15 18:50,-0.594871795,5.921066077
238,2022/7/15 10:40,-0.594946237,5.921018486
235,2022/7/15 9:50,-0.595241935,5.920829445
36,2022/7/15 13:20,-0.595483871,5.920674775
159,2022/7/15 20:10,-0.595514706,5.920655062
248,2022/7/15 13:30,-0.595537634,5.920640404
152,2022/7/15 18:40,-0.595955882,5.920373016
167,2022/7/15 22:10,-0.596544118,5.919996955
251,2022/7/15 13:00,-0.59672043,5.919884238
247,2022/7/15 21:10,-0.59672043,5.919884238
31,2022/7/15 9:40,-0.596774194,5.919849866
31,2022/7/15 14:00,-0.596774194,5.919849866
8,2022/7/15 11:00,-0.597311828,5.919506155
238,2022/7/15 21:30,-0.597311828,5.919506155
250,2022/7/15 21:00,-0.597311828,5.919506155
212,2022/7/15 18:50,-0.597435897,5.919426837
137,2022/7/15 9:30,-0.597681452,5.919269853
233,2022/7/15 9:40,-0.598494624,5.918749989
172,2022/7/15 21:00,-0.599117647,5.918351688
28,2022/7/15 16:10,-0.599354839,5.91820005
174,2022/7/15 9:50,-0.599632353,5.918022634
234,2022/7/15 9:50,-0.599677419,5.917993824
299,2022/7/15 9:30,-0.599677419,5.917993824
31,2022/7/15 15:10,-0.6,5.917787596
153,2022/7/15 9:50,-0.600147059,5.917693581
167,2022/7/15 9:50,-0.600147059,5.917693581
173,2022/7/15 9:50,-0.600147059,5.917693581
231,2022/7/15 9:10,-0.600268817,5.917615741
