,stationid,startTime,date,hour,minute,week,weekend,outNums,inNums,flow
28970,263,2015/4/29 9:20:00,29,9,20,1,0,89.0,386.0,297.0
28971,263,2015/4/29 9:30:00,29,9,30,1,0,63.0,263.0,200.0
28972,263,2015/4/29 9:40:00,29,9,40,1,0,79.0,204.0,125.0
28973,263,2015/4/29 9:50:00,29,9,50,1,0,75.0,162.0,87.0
28974,263,2015/4/29 10:00:00,29,10,0,1,0,66.0,202.0,136.0
28975,263,2015/4/29 10:10:00,29,10,10,1,0,100.0,143.0,43.0
28976,263,2015/4/29 10:20:00,29,10,20,1,0,70.0,165.0,95.0
28977,263,2015/4/29 10:30:00,29,10,30,1,0,92.0,111.0,19.0
28978,263,2015/4/29 10:40:00,29,10,40,1,0,69.0,107.0,38.0
28979,263,2015/4/29 10:50:00,29,10,50,1,0,84.0,99.0,15.0
28980,263,2015/4/29 11:00:00,29,11,0,1,0,54.0,94.0,40.0
28981,263,2015/4/29 11:10:00,29,11,10,1,0,102.0,94.0,-8.0
28982,263,2015/4/29 11:20:00,29,11,20,1,0,61.0,105.0,44.0
28983,263,2015/4/29 11:30:00,29,11,30,1,0,87.0,102.0,15.0
28984,263,2015/4/29 11:40:00,29,11,40,1,0,74.0,92.0,18.0
28985,263,2015/4/29 11:50:00,29,11,50,1,0,99.0,116.0,17.0
28986,263,2015/4/29 12:00:00,29,12,0,1,0,65.0,133.0,68.0
28987,263,2015/4/29 12:10:00,29,12,10,1,0,79.0,121.0,42.0
28988,263,2015/4/29 12:20:00,29,12,20,1,0,66.0,118.0,52.0
28989,263,2015/4/29 12:30:00,29,12,30,1,0,109.0,114.0,5.0
28990,263,2015/4/29 12:40:00,29,12,40,1,0,63.0,128.0,65.0
28991,263,2015/4/29 12:50:00,29,12,50,1,0,100.0,132.0,32.0
28992,263,2015/4/29 13:00:00,29,13,0,1,0,82.0,97.0,15.0
28993,263,2015/4/29 13:10:00,29,13,10,1,0,89.0,106.0,17.0
28994,263,2015/4/29 13:20:00,29,13,20,1,0,66.0,120.0,54.0
28995,263,2015/4/29 13:30:00,29,13,30,1,0,98.0,93.0,-5.0
28996,263,2015/4/29 13:40:00,29,13,40,1,0,56.0,70.0,14.0
28997,263,2015/4/29 13:50:00,29,13,50,1,0,111.0,100.0,-11.0
28998,263,2015/4/29 14:00:00,29,14,0,1,0,77.0,85.0,8.0
28999,263,2015/4/29 14:10:00,29,14,10,1,0,100.0,84.0,-16.0
29000,263,2015/4/29 14:20:00,29,14,20,1,0,78.0,80.0,2.0
29001,263,2015/4/29 14:30:00,29,14,30,1,0,132.0,87.0,-45.0
29002,263,2015/4/29 14:40:00,29,14,40,1,0,101.0,68.0,-33.0
29003,263,2015/4/29 14:50:00,29,14,50,1,0,121.0,88.0,-33.0
29004,263,2015/4/29 15:00:00,29,15,0,1,0,93.0,88.0,-5.0
29005,263,2015/4/29 15:10:00,29,15,10,1,0,172.0,90.0,-82.0
29006,263,2015/4/29 15:20:00,29,15,20,1,0,127.0,96.0,-31.0
29007,263,2015/4/29 15:30:00,29,15,30,1,0,193.0,130.0,-63.0
29008,263,2015/4/29 15:40:00,29,15,40,1,0,143.0,112.0,-31.0
29009,263,2015/4/29 15:50:00,29,15,50,1,0,203.0,91.0,-112.0
29010,263,2015/4/29 16:00:00,29,16,0,1,0,135.0,139.0,4.0
29011,263,2015/4/29 16:10:00,29,16,10,1,0,202.0,112.0,-90.0
29012,263,2015/4/29 16:20:00,29,16,20,1,0,180.0,113.0,-67.0
29013,263,2015/4/29 16:30:00,29,16,30,1,0,239.0,149.0,-90.0
29014,263,2015/4/29 16:40:00,29,16,40,1,0,180.0,111.0,-69.0
29015,263,2015/4/29 16:50:00,29,16,50,1,0,317.0,139.0,-178.0
29016,263,2015/4/29 17:00:00,29,17,0,1,0,288.0,152.0,-136.0
29017,263,2015/4/29 17:10:00,29,17,10,1,0,245.0,173.0,-72.0
29018,263,2015/4/29 17:20:00,29,17,20,1,0,419.0,169.0,-250.0
29019,263,2015/4/29 17:30:00,29,17,30,1,0,346.0,182.0,-164.0
29020,263,2015/4/29 17:40:00,29,17,40,1,0,484.0,185.0,-299.0
29021,263,2015/4/29 17:50:00,29,17,50,1,0,455.0,167.0,-288.0
29022,263,2015/4/29 18:00:00,29,18,0,1,0,427.0,141.0,-286.0
29023,263,2015/4/29 18:10:00,29,18,10,1,0,554.0,114.0,-440.0
29024,263,2015/4/29 18:20:00,29,18,20,1,0,559.0,101.0,-458.0
29025,263,2015/4/29 18:30:00,29,18,30,1,0,512.0,105.0,-407.0
29026,263,2015/4/29 18:40:00,29,18,40,1,0,546.0,66.0,-480.0
29027,263,2015/4/29 18:50:00,29,18,50,1,0,495.0,72.0,-423.0
29028,263,2015/4/29 19:00:00,29,19,0,1,0,489.0,61.0,-428.0
29029,263,2015/4/29 19:10:00,29,19,10,1,0,305.0,78.0,-227.0
29030,263,2015/4/29 19:20:00,29,19,20,1,0,323.0,70.0,-253.0
29031,263,2015/4/29 19:30:00,29,19,30,1,0,242.0,73.0,-169.0
29032,263,2015/4/29 19:40:00,29,19,40,1,0,270.0,37.0,-233.0
29033,263,2015/4/29 19:50:00,29,19,50,1,0,243.0,53.0,-190.0
29034,263,2015/4/29 20:00:00,29,20,0,1,0,206.0,54.0,-152.0
29035,263,2015/4/29 20:10:00,29,20,10,1,0,195.0,62.0,-133.0
29036,263,2015/4/29 20:20:00,29,20,20,1,0,193.0,66.0,-127.0
29037,263,2015/4/29 20:30:00,29,20,30,1,0,173.0,51.0,-122.0
29038,263,2015/4/29 20:40:00,29,20,40,1,0,201.0,53.0,-148.0
29039,263,2015/4/29 20:50:00,29,20,50,1,0,134.0,50.0,-84.0
29040,263,2015/4/29 21:00:00,29,21,0,1,0,203.0,70.0,-133.0
29041,263,2015/4/29 21:10:00,29,21,10,1,0,158.0,62.0,-96.0
29042,263,2015/4/29 21:20:00,29,21,20,1,0,154.0,46.0,-108.0
29043,263,2015/4/29 21:30:00,29,21,30,1,0,168.0,55.0,-113.0
29044,263,2015/4/29 21:40:00,29,21,40,1,0,220.0,45.0,-175.0
29045,263,2015/4/29 21:50:00,29,21,50,1,0,167.0,23.0,-144.0
29046,263,2015/4/29 22:00:00,29,22,0,1,0,127.0,18.0,-109.0
29047,263,2015/4/29 22:10:00,29,22,10,1,0,144.0,24.0,-120.0
29048,263,2015/4/29 22:20:00,29,22,20,1,0,150.0,19.0,-131.0
29049,263,2015/4/29 22:30:00,29,22,30,1,0,175.0,6.0,-169.0
29050,263,2015/4/29 22:40:00,29,22,40,1,0,96.0,12.0,-84.0
29051,263,2015/4/29 22:50:00,29,22,50,1,0,65.0,6.0,-59.0
29052,288,2015/4/29 5:00:00,29,5,0,1,0,0.0,0.0,0.0
29053,288,2015/4/29 5:10:00,29,5,10,1,0,0.0,0.0,0.0
29054,288,2015/4/29 5:20:00,29,5,20,1,0,0.0,8.0,8.0
29055,288,2015/4/29 5:30:00,29,5,30,1,0,1.0,11.0,10.0
29056,288,2015/4/29 5:40:00,29,5,40,1,0,0.0,30.0,30.0
29057,288,2015/4/29 5:50:00,29,5,50,1,0,7.0,47.0,40.0
29058,288,2015/4/29 6:00:00,29,6,0,1,0,4.0,56.0,52.0
29059,288,2015/4/29 6:10:00,29,6,10,1,0,31.0,78.0,47.0
29060,288,2015/4/29 6:20:00,29,6,20,1,0,32.0,96.0,64.0
29061,288,2015/4/29 6:30:00,29,6,30,1,0,26.0,134.0,108.0
29062,288,2015/4/29 6:40:00,29,6,40,1,0,69.0,162.0,93.0
29063,288,2015/4/29 6:50:00,29,6,50,1,0,71.0,193.0,122.0
29064,288,2015/4/29 7:00:00,29,7,0,1,0,134.0,227.0,93.0
29065,288,2015/4/29 7:10:00,29,7,10,1,0,187.0,257.0,70.0
29066,288,2015/4/29 7:20:00,29,7,20,1,0,206.0,317.0,111.0
29067,288,2015/4/29 7:30:00,29,7,30,1,0,200.0,332.0,132.0
29068,288,2015/4/29 7:40:00,29,7,40,1,0,201.0,479.0,278.0
29069,288,2015/4/29 7:50:00,29,7,50,1,0,199.0,676.0,477.0
29070,288,2015/4/29 8:00:00,29,8,0,1,0,247.0,680.0,433.0
29071,288,2015/4/29 8:10:00,29,8,10,1,0,258.0,667.0,409.0
29072,288,2015/4/29 8:20:00,29,8,20,1,0,345.0,683.0,338.0
29073,288,2015/4/29 8:30:00,29,8,30,1,0,336.0,550.0,214.0
29074,288,2015/4/29 8:40:00,29,8,40,1,0,327.0,559.0,232.0
29075,288,2015/4/29 8:50:00,29,8,50,1,0,219.0,478.0,259.0
29076,288,2015/4/29 9:00:00,29,9,0,1,0,175.0,344.0,169.0
29077,288,2015/4/29 9:10:00,29,9,10,1,0,212.0,320.0,108.0
29078,288,2015/4/29 9:20:00,29,9,20,1,0,218.0,273.0,55.0
29079,288,2015/4/29 9:30:00,29,9,30,1,0,160.0,215.0,55.0
29080,288,2015/4/29 9:40:00,29,9,40,1,0,168.0,160.0,-8.0
29081,288,2015/4/29 9:50:00,29,9,50,1,0,168.0,142.0,-26.0
29082,288,2015/4/29 10:00:00,29,10,0,1,0,132.0,148.0,16.0
29083,288,2015/4/29 10:10:00,29,10,10,1,0,152.0,128.0,-24.0
29084,288,2015/4/29 10:20:00,29,10,20,1,0,164.0,114.0,-50.0
29085,288,2015/4/29 10:30:00,29,10,30,1,0,107.0,106.0,-1.0
29086,288,2015/4/29 10:40:00,29,10,40,1,0,140.0,111.0,-29.0
29087,288,2015/4/29 10:50:00,29,10,50,1,0,128.0,120.0,-8.0
29088,288,2015/4/29 11:00:00,29,11,0,1,0,120.0,95.0,-25.0
29089,288,2015/4/29 11:10:00,29,11,10,1,0,123.0,114.0,-9.0
29090,288,2015/4/29 11:20:00,29,11,20,1,0,145.0,100.0,-45.0
29091,288,2015/4/29 11:30:00,29,11,30,1,0,106.0,117.0,11.0
29092,288,2015/4/29 11:40:00,29,11,40,1,0,126.0,90.0,-36.0
29093,288,2015/4/29 11:50:00,29,11,50,1,0,116.0,142.0,26.0
29094,288,2015/4/29 12:00:00,29,12,0,1,0,121.0,122.0,1.0
29095,288,2015/4/29 12:10:00,29,12,10,1,0,110.0,118.0,8.0
29096,288,2015/4/29 12:20:00,29,12,20,1,0,130.0,128.0,-2.0
29097,288,2015/4/29 12:30:00,29,12,30,1,0,107.0,127.0,20.0
29098,288,2015/4/29 12:40:00,29,12,40,1,0,147.0,135.0,-12.0
29099,288,2015/4/29 12:50:00,29,12,50,1,0,130.0,127.0,-3.0
29100,288,2015/4/29 13:00:00,29,13,0,1,0,147.0,113.0,-34.0
29101,288,2015/4/29 13:10:00,29,13,10,1,0,77.0,137.0,60.0
29102,288,2015/4/29 13:20:00,29,13,20,1,0,130.0,128.0,-2.0
29103,288,2015/4/29 13:30:00,29,13,30,1,0,121.0,145.0,24.0
29104,288,2015/4/29 13:40:00,29,13,40,1,0,147.0,136.0,-11.0
29105,288,2015/4/29 13:50:00,29,13,50,1,0,110.0,118.0,8.0
29106,288,2015/4/29 14:00:00,29,14,0,1,0,140.0,116.0,-24.0
29107,288,2015/4/29 14:10:00,29,14,10,1,0,111.0,123.0,12.0
29108,288,2015/4/29 14:20:00,29,14,20,1,0,132.0,99.0,-33.0
29109,288,2015/4/29 14:30:00,29,14,30,1,0,105.0,135.0,30.0
29110,288,2015/4/29 14:40:00,29,14,40,1,0,147.0,128.0,-19.0
29111,288,2015/4/29 14:50:00,29,14,50,1,0,130.0,135.0,5.0
29112,288,2015/4/29 15:00:00,29,15,0,1,0,128.0,112.0,-16.0
29113,288,2015/4/29 15:10:00,29,15,10,1,0,109.0,174.0,65.0
29114,288,2015/4/29 15:20:00,29,15,20,1,0,173.0,178.0,5.0
29115,288,2015/4/29 15:30:00,29,15,30,1,0,154.0,201.0,47.0
29116,288,2015/4/29 15:40:00,29,15,40,1,0,187.0,158.0,-29.0
29117,288,2015/4/29 15:50:00,29,15,50,1,0,150.0,142.0,-8.0
29118,288,2015/4/29 16:00:00,29,16,0,1,0,179.0,148.0,-31.0
29119,288,2015/4/29 16:10:00,29,16,10,1,0,172.0,165.0,-7.0
29120,288,2015/4/29 16:20:00,29,16,20,1,0,218.0,160.0,-58.0
29121,288,2015/4/29 16:30:00,29,16,30,1,0,197.0,192.0,-5.0
29122,288,2015/4/29 16:40:00,29,16,40,1,0,270.0,221.0,-49.0
29123,288,2015/4/29 16:50:00,29,16,50,1,0,217.0,198.0,-19.0
29124,288,2015/4/29 17:00:00,29,17,0,1,0,286.0,205.0,-81.0
29125,288,2015/4/29 17:10:00,29,17,10,1,0,239.0,343.0,104.0
29126,288,2015/4/29 17:20:00,29,17,20,1,0,384.0,432.0,48.0
29127,288,2015/4/29 17:30:00,29,17,30,1,0,511.0,284.0,-227.0
29128,288,2015/4/29 17:40:00,29,17,40,1,0,429.0,249.0,-180.0
29129,288,2015/4/29 17:50:00,29,17,50,1,0,517.0,234.0,-283.0
29130,288,2015/4/29 18:00:00,29,18,0,1,0,511.0,219.0,-292.0
29131,288,2015/4/29 18:10:00,29,18,10,1,0,570.0,165.0,-405.0
29132,288,2015/4/29 18:20:00,29,18,20,1,0,596.0,116.0,-480.0
29133,288,2015/4/29 18:30:00,29,18,30,1,0,635.0,124.0,-511.0
29134,288,2015/4/29 18:40:00,29,18,40,1,0,571.0,104.0,-467.0
29135,288,2015/4/29 18:50:00,29,18,50,1,0,503.0,113.0,-390.0
29136,288,2015/4/29 19:00:00,29,19,0,1,0,537.0,137.0,-400.0
29137,288,2015/4/29 19:10:00,29,19,10,1,0,401.0,103.0,-298.0
29138,288,2015/4/29 19:20:00,29,19,20,1,0,354.0,147.0,-207.0
29139,288,2015/4/29 19:30:00,29,19,30,1,0,259.0,115.0,-144.0
29140,288,2015/4/29 19:40:00,29,19,40,1,0,269.0,103.0,-166.0
29141,288,2015/4/29 19:50:00,29,19,50,1,0,188.0,129.0,-59.0
29142,288,2015/4/29 20:00:00,29,20,0,1,0,176.0,100.0,-76.0
29143,288,2015/4/29 20:10:00,29,20,10,1,0,200.0,122.0,-78.0
29144,288,2015/4/29 20:20:00,29,20,20,1,0,166.0,114.0,-52.0
29145,288,2015/4/29 20:30:00,29,20,30,1,0,197.0,98.0,-99.0
29146,288,2015/4/29 20:40:00,29,20,40,1,0,140.0,110.0,-30.0
29147,288,2015/4/29 20:50:00,29,20,50,1,0,180.0,104.0,-76.0
29148,288,2015/4/29 21:00:00,29,21,0,1,0,141.0,114.0,-27.0
29149,288,2015/4/29 21:10:00,29,21,10,1,0,161.0,106.0,-55.0
29150,288,2015/4/29 21:20:00,29,21,20,1,0,194.0,104.0,-90.0
29151,288,2015/4/29 21:30:00,29,21,30,1,0,201.0,91.0,-110.0
29152,288,2015/4/29 21:40:00,29,21,40,1,0,140.0,80.0,-60.0
29153,288,2015/4/29 21:50:00,29,21,50,1,0,141.0,63.0,-78.0
29154,288,2015/4/29 22:00:00,29,22,0,1,0,133.0,178.0,45.0
29155,288,2015/4/29 22:10:00,29,22,10,1,0,142.0,94.0,-48.0
29156,288,2015/4/29 22:20:00,29,22,20,1,0,135.0,44.0,-91.0
29157,288,2015/4/29 22:30:00,29,22,30,1,0,112.0,36.0,-76.0
29158,288,2015/4/29 22:40:00,29,22,40,1,0,102.0,16.0,-86.0
29159,288,2015/4/29 22:50:00,29,22,50,1,0,67.0,7.0,-60.0
29160,289,2015/4/29 5:00:00,29,5,0,1,0,0.0,0.0,0.0
29161,289,2015/4/29 5:10:00,29,5,10,1,0,0.0,0.0,0.0
29162,289,2015/4/29 5:20:00,29,5,20,1,0,0.0,0.0,0.0
29163,289,2015/4/29 5:30:00,29,5,30,1,0,0.0,0.0,0.0
29164,289,2015/4/29 5:40:00,29,5,40,1,0,0.0,1.0,1.0
29165,289,2015/4/29 5:50:00,29,5,50,1,0,0.0,0.0,0.0
29166,289,2015/4/29 6:00:00,29,6,0,1,0,2.0,4.0,2.0
29167,289,2015/4/29 6:10:00,29,6,10,1,0,6.0,3.0,-3.0
29168,289,2015/4/29 6:20:00,29,6,20,1,0,23.0,3.0,-20.0
29169,289,2015/4/29 6:30:00,29,6,30,1,0,13.0,1.0,-12.0
29170,289,2015/4/29 6:40:00,29,6,40,1,0,14.0,6.0,-8.0
29171,289,2015/4/29 6:50:00,29,6,50,1,0,26.0,3.0,-23.0
29172,289,2015/4/29 7:00:00,29,7,0,1,0,21.0,8.0,-13.0
29173,289,2015/4/29 7:10:00,29,7,10,1,0,57.0,2.0,-55.0
29174,289,2015/4/29 7:20:00,29,7,20,1,0,62.0,10.0,-52.0
29175,289,2015/4/29 7:30:00,29,7,30,1,0,91.0,10.0,-81.0
29176,289,2015/4/29 7:40:00,29,7,40,1,0,99.0,15.0,-84.0
29177,289,2015/4/29 7:50:00,29,7,50,1,0,136.0,16.0,-120.0
29178,289,2015/4/29 8:00:00,29,8,0,1,0,131.0,22.0,-109.0
29179,289,2015/4/29 8:10:00,29,8,10,1,0,122.0,20.0,-102.0
29180,289,2015/4/29 8:20:00,29,8,20,1,0,90.0,14.0,-76.0
29181,289,2015/4/29 8:30:00,29,8,30,1,0,108.0,22.0,-86.0
29182,289,2015/4/29 8:40:00,29,8,40,1,0,110.0,10.0,-100.0
29183,289,2015/4/29 8:50:00,29,8,50,1,0,121.0,11.0,-110.0
29184,289,2015/4/29 9:00:00,29,9,0,1,0,119.0,11.0,-108.0
29185,289,2015/4/29 9:10:00,29,9,10,1,0,142.0,5.0,-137.0
29186,289,2015/4/29 9:20:00,29,9,20,1,0,124.0,23.0,-101.0
29187,289,2015/4/29 9:30:00,29,9,30,1,0,115.0,2.0,-113.0
29188,289,2015/4/29 9:40:00,29,9,40,1,0,125.0,4.0,-121.0
29189,289,2015/4/29 9:50:00,29,9,50,1,0,130.0,8.0,-122.0
29190,289,2015/4/29 10:00:00,29,10,0,1,0,92.0,118.0,26.0
29191,289,2015/4/29 10:10:00,29,10,10,1,0,105.0,117.0,12.0
29192,289,2015/4/29 10:20:00,29,10,20,1,0,78.0,56.0,-22.0
29193,289,2015/4/29 10:30:00,29,10,30,1,0,86.0,38.0,-48.0
29194,289,2015/4/29 10:40:00,29,10,40,1,0,66.0,28.0,-38.0
29195,289,2015/4/29 10:50:00,29,10,50,1,0,51.0,18.0,-33.0
29196,289,2015/4/29 11:00:00,29,11,0,1,0,45.0,26.0,-19.0
29197,289,2015/4/29 11:10:00,29,11,10,1,0,57.0,17.0,-40.0
29198,289,2015/4/29 11:20:00,29,11,20,1,0,41.0,17.0,-24.0
29199,289,2015/4/29 11:30:00,29,11,30,1,0,51.0,35.0,-16.0
29200,289,2015/4/29 11:40:00,29,11,40,1,0,60.0,35.0,-25.0
29201,289,2015/4/29 11:50:00,29,11,50,1,0,43.0,27.0,-16.0
29202,289,2015/4/29 12:00:00,29,12,0,1,0,41.0,25.0,-16.0
29203,289,2015/4/29 12:10:00,29,12,10,1,0,53.0,42.0,-11.0
29204,289,2015/4/29 12:20:00,29,12,20,1,0,52.0,34.0,-18.0
29205,289,2015/4/29 12:30:00,29,12,30,1,0,49.0,43.0,-6.0
29206,289,2015/4/29 12:40:00,29,12,40,1,0,36.0,25.0,-11.0
29207,289,2015/4/29 12:50:00,29,12,50,1,0,72.0,35.0,-37.0
29208,289,2015/4/29 13:00:00,29,13,0,1,0,51.0,35.0,-16.0
29209,289,2015/4/29 13:10:00,29,13,10,1,0,77.0,56.0,-21.0
29210,289,2015/4/29 13:20:00,29,13,20,1,0,58.0,44.0,-14.0
29211,289,2015/4/29 13:30:00,29,13,30,1,0,68.0,45.0,-23.0
29212,289,2015/4/29 13:40:00,29,13,40,1,0,65.0,62.0,-3.0
29213,289,2015/4/29 13:50:00,29,13,50,1,0,97.0,53.0,-44.0
29214,289,2015/4/29 14:00:00,29,14,0,1,0,41.0,41.0,0.0
29215,289,2015/4/29 14:10:00,29,14,10,1,0,48.0,52.0,4.0
29216,289,2015/4/29 14:20:00,29,14,20,1,0,31.0,52.0,21.0
29217,289,2015/4/29 14:30:00,29,14,30,1,0,52.0,59.0,7.0
29218,289,2015/4/29 14:40:00,29,14,40,1,0,35.0,54.0,19.0
29219,289,2015/4/29 14:50:00,29,14,50,1,0,36.0,64.0,28.0
29220,289,2015/4/29 15:00:00,29,15,0,1,0,30.0,42.0,12.0
29221,289,2015/4/29 15:10:00,29,15,10,1,0,44.0,67.0,23.0
29222,289,2015/4/29 15:20:00,29,15,20,1,0,39.0,46.0,7.0
29223,289,2015/4/29 15:30:00,29,15,30,1,0,31.0,61.0,30.0
29224,289,2015/4/29 15:40:00,29,15,40,1,0,31.0,61.0,30.0
29225,289,2015/4/29 15:50:00,29,15,50,1,0,32.0,46.0,14.0
29226,289,2015/4/29 16:00:00,29,16,0,1,0,33.0,80.0,47.0
29227,289,2015/4/29 16:10:00,29,16,10,1,0,43.0,69.0,26.0
29228,289,2015/4/29 16:20:00,29,16,20,1,0,26.0,71.0,45.0
29229,289,2015/4/29 16:30:00,29,16,30,1,0,54.0,81.0,27.0
29230,289,2015/4/29 16:40:00,29,16,40,1,0,27.0,77.0,50.0
29231,289,2015/4/29 16:50:00,29,16,50,1,0,51.0,72.0,21.0
29232,289,2015/4/29 17:00:00,29,17,0,1,0,42.0,90.0,48.0
29233,289,2015/4/29 17:10:00,29,17,10,1,0,51.0,120.0,69.0
29234,289,2015/4/29 17:20:00,29,17,20,1,0,57.0,154.0,97.0
29235,289,2015/4/29 17:30:00,29,17,30,1,0,58.0,93.0,35.0
29236,289,2015/4/29 17:40:00,29,17,40,1,0,99.0,113.0,14.0
29237,289,2015/4/29 17:50:00,29,17,50,1,0,97.0,64.0,-33.0
29238,289,2015/4/29 18:00:00,29,18,0,1,0,66.0,62.0,-4.0
29239,289,2015/4/29 18:10:00,29,18,10,1,0,71.0,48.0,-23.0
29240,289,2015/4/29 18:20:00,29,18,20,1,0,89.0,47.0,-42.0
29241,289,2015/4/29 18:30:00,29,18,30,1,0,77.0,48.0,-29.0
29242,289,2015/4/29 18:40:00,29,18,40,1,0,68.0,35.0,-33.0
29243,289,2015/4/29 18:50:00,29,18,50,1,0,81.0,24.0,-57.0
29244,289,2015/4/29 19:00:00,29,19,0,1,0,49.0,28.0,-21.0
29245,289,2015/4/29 19:10:00,29,19,10,1,0,34.0,35.0,1.0
29246,289,2015/4/29 19:20:00,29,19,20,1,0,32.0,39.0,7.0
29247,289,2015/4/29 19:30:00,29,19,30,1,0,25.0,32.0,7.0
29248,289,2015/4/29 19:40:00,29,19,40,1,0,27.0,17.0,-10.0
29249,289,2015/4/29 19:50:00,29,19,50,1,0,22.0,43.0,21.0
29250,289,2015/4/29 20:00:00,29,20,0,1,0,14.0,44.0,30.0
29251,289,2015/4/29 20:10:00,29,20,10,1,0,18.0,41.0,23.0
29252,289,2015/4/29 20:20:00,29,20,20,1,0,23.0,55.0,32.0
29253,289,2015/4/29 20:30:00,29,20,30,1,0,10.0,40.0,30.0
29254,289,2015/4/29 20:40:00,29,20,40,1,0,13.0,51.0,38.0
29255,289,2015/4/29 20:50:00,29,20,50,1,0,2.0,43.0,41.0
29256,289,2015/4/29 21:00:00,29,21,0,1,0,6.0,50.0,44.0
29257,289,2015/4/29 21:10:00,29,21,10,1,0,7.0,71.0,64.0
29258,289,2015/4/29 21:20:00,29,21,20,1,0,5.0,83.0,78.0
29259,289,2015/4/29 21:30:00,29,21,30,1,0,2.0,67.0,65.0
29260,289,2015/4/29 21:40:00,29,21,40,1,0,4.0,44.0,40.0
29261,289,2015/4/29 21:50:00,29,21,50,1,0,2.0,63.0,61.0
29262,289,2015/4/29 22:00:00,29,22,0,1,0,2.0,123.0,121.0
29263,289,2015/4/29 22:10:00,29,22,10,1,0,4.0,33.0,29.0
29264,289,2015/4/29 22:20:00,29,22,20,1,0,9.0,14.0,5.0
29265,289,2015/4/29 22:30:00,29,22,30,1,0,4.0,10.0,6.0
29266,289,2015/4/29 22:40:00,29,22,40,1,0,1.0,20.0,19.0
29267,289,2015/4/29 22:50:00,29,22,50,1,0,1.0,5.0,4.0
29268,284,2015/4/29 5:00:00,29,5,0,1,0,0.0,0.0,0.0
29269,284,2015/4/29 5:10:00,29,5,10,1,0,0.0,0.0,0.0
29270,284,2015/4/29 5:20:00,29,5,20,1,0,0.0,1.0,1.0
29271,284,2015/4/29 5:30:00,29,5,30,1,0,1.0,6.0,5.0
29272,284,2015/4/29 5:40:00,29,5,40,1,0,5.0,8.0,3.0
29273,284,2015/4/29 5:50:00,29,5,50,1,0,22.0,19.0,-3.0
29274,284,2015/4/29 6:00:00,29,6,0,1,0,42.0,48.0,6.0
29275,284,2015/4/29 6:10:00,29,6,10,1,0,61.0,71.0,10.0
29276,284,2015/4/29 6:20:00,29,6,20,1,0,109.0,94.0,-15.0
29277,284,2015/4/29 6:30:00,29,6,30,1,0,140.0,131.0,-9.0
29278,284,2015/4/29 6:40:00,29,6,40,1,0,342.0,200.0,-142.0
29279,284,2015/4/29 6:50:00,29,6,50,1,0,422.0,191.0,-231.0
29280,284,2015/4/29 7:00:00,29,7,0,1,0,422.0,216.0,-206.0
29281,284,2015/4/29 7:10:00,29,7,10,1,0,435.0,283.0,-152.0
29282,284,2015/4/29 7:20:00,29,7,20,1,0,460.0,256.0,-204.0
29283,284,2015/4/29 7:30:00,29,7,30,1,0,572.0,283.0,-289.0
29284,284,2015/4/29 7:40:00,29,7,40,1,0,755.0,350.0,-405.0
29285,284,2015/4/29 7:50:00,29,7,50,1,0,607.0,478.0,-129.0
29286,284,2015/4/29 8:00:00,29,8,0,1,0,513.0,543.0,30.0
29287,284,2015/4/29 8:10:00,29,8,10,1,0,583.0,509.0,-74.0
29288,284,2015/4/29 8:20:00,29,8,20,1,0,611.0,519.0,-92.0
29289,284,2015/4/29 8:30:00,29,8,30,1,0,562.0,502.0,-60.0
29290,284,2015/4/29 8:40:00,29,8,40,1,0,798.0,442.0,-356.0
29291,284,2015/4/29 8:50:00,29,8,50,1,0,594.0,374.0,-220.0
29292,284,2015/4/29 9:00:00,29,9,0,1,0,671.0,341.0,-330.0
29293,284,2015/4/29 9:10:00,29,9,10,1,0,539.0,304.0,-235.0
29294,284,2015/4/29 9:20:00,29,9,20,1,0,453.0,297.0,-156.0
29295,284,2015/4/29 9:30:00,29,9,30,1,0,369.0,289.0,-80.0
29296,284,2015/4/29 9:40:00,29,9,40,1,0,320.0,241.0,-79.0
29297,284,2015/4/29 9:50:00,29,9,50,1,0,295.0,236.0,-59.0
29298,284,2015/4/29 10:00:00,29,10,0,1,0,204.0,262.0,58.0
29299,284,2015/4/29 10:10:00,29,10,10,1,0,233.0,238.0,5.0
29300,284,2015/4/29 10:20:00,29,10,20,1,0,164.0,212.0,48.0
29301,284,2015/4/29 10:30:00,29,10,30,1,0,210.0,206.0,-4.0
29302,284,2015/4/29 10:40:00,29,10,40,1,0,185.0,204.0,19.0
29303,284,2015/4/29 10:50:00,29,10,50,1,0,132.0,193.0,61.0
29304,284,2015/4/29 11:00:00,29,11,0,1,0,154.0,173.0,19.0
29305,284,2015/4/29 11:10:00,29,11,10,1,0,137.0,194.0,57.0
29306,284,2015/4/29 11:20:00,29,11,20,1,0,128.0,195.0,67.0
29307,284,2015/4/29 11:30:00,29,11,30,1,0,141.0,174.0,33.0
29308,284,2015/4/29 11:40:00,29,11,40,1,0,144.0,239.0,95.0
29309,284,2015/4/29 11:50:00,29,11,50,1,0,142.0,178.0,36.0
29310,284,2015/4/29 12:00:00,29,12,0,1,0,132.0,201.0,69.0
29311,284,2015/4/29 12:10:00,29,12,10,1,0,163.0,183.0,20.0
29312,284,2015/4/29 12:20:00,29,12,20,1,0,141.0,153.0,12.0
29313,284,2015/4/29 12:30:00,29,12,30,1,0,211.0,161.0,-50.0
